session_id,user_id,started_at,ended_at,duration_seconds,device_type,entry_page,campaign
sess_278,user_932,2024-12-23T21:08:24,2024-12-23T23:46:59,9515,mobile,search,email
sess_279,user_741,2024-10-17T08:08:49,2024-10-17T10:21:47,7978,tablet,tag/posts/categories,fb_ads
sess_280,user_731,2025-04-08T11:52:37,2025-04-08T12:05:30,773,mobile,wp-content/search,email
sess_281,user_476,2024-12-14T23:35:22,2024-12-15T01:02:27,5225,mobile,category,organic
sess_282,user_237,2024-10-18T11:19:56,2024-10-18T12:07:21,2845,mobile,category,email
sess_283,user_224,2024-04-05T08:31:43,2024-04-05T11:23:52,10329,mobile,tags/explore/search,email
sess_284,user_29,2025-09-14T01:41:11,2025-09-14T02:04:38,1407,desktop,categories,fb_ads
sess_285,user_987,2024-01-16T23:14:59,2024-01-17T01:36:30,8491,mobile,posts/category/blog,
sess_286,user_709,2024-08-28T07:52:42,2024-08-28T08:47:59,3317,mobile,search/tags,
sess_287,user_258,2025-05-30T01:27:27,2025-05-30T03:27:52,7225,mobile,blog,fb_ads
sess_288,user_69,2024-08-12T11:04:19,2024-08-12T12:40:55,5796,mobile,category,google
sess_289,user_122,2025-05-07T05:57:41,2025-05-07T08:29:26,9105,mobile,main,email
sess_290,user_848,2025-09-16T04:18:31,2025-09-16T06:24:55,7584,mobile,wp-content/posts,fb_ads
sess_291,user_238,2025-01-04T10:10:57,2025-01-04T10:25:01,844,mobile,category/tags,
sess_292,user_890,2024-12-18T08:07:20,2024-12-18T09:03:35,3375,mobile,tags/tag/categories,organic
sess_293,user_313,2024-11-29T10:30:44,2024-11-29T13:19:59,10155,mobile,main/tags,fb_ads
sess_294,user_470,2025-02-11T20:16:58,2025-02-11T23:02:54,9956,mobile,posts/tag,email
sess_295,user_358,2025-05-13T03:04:19,2025-05-13T05:08:53,7474,mobile,tags/blog/blog,organic
sess_296,user_243,2024-05-16T09:43:30,2024-05-16T10:34:50,3080,desktop,categories,organic
sess_297,user_151,2024-09-07T12:36:36,2024-09-07T14:07:34,5458,mobile,tag/list,organic
sess_298,user_775,2024-03-14T13:16:25,2024-03-14T13:26:41,616,mobile,blog/list,google
sess_299,user_427,2025-02-08T06:43:10,2025-02-08T09:16:24,9194,desktop,main/posts/wp-content,email
sess_300,user_237,2024-02-25T02:01:02,2024-02-25T02:47:41,2799,tablet,posts,fb_ads
sess_301,user_545,2025-06-18T06:58:59,2025-06-18T08:53:57,6898,mobile,search/search,
sess_302,user_236,2024-07-08T15:26:28,2024-07-08T17:11:34,6306,desktop,tags/category,organic
sess_303,user_646,2025-05-03T10:28:31,2025-05-03T10:34:29,358,mobile,list/wp-content/tags,
sess_304,user_852,2024-08-01T09:33:26,2024-08-01T11:50:25,8219,desktop,search,
sess_305,user_539,2025-08-01T21:17:06,2025-08-01T21:17:49,43,mobile,explore/explore,email
sess_306,user_117,2024-05-04T01:16:31,2024-05-04T03:55:53,9562,mobile,blog/app,google
sess_307,user_923,2025-01-19T16:26:44,2025-01-19T16:42:49,965,mobile,categories/tags,organic
sess_308,user_487,2024-08-09T20:39:46,2024-08-09T22:32:41,6775,mobile,tags/blog/search,google
sess_309,user_346,2024-09-28T21:11:11,2024-09-28T21:44:21,1990,mobile,categories,email
sess_310,user_962,2025-04-24T11:28:19,2025-04-24T13:41:02,7963,mobile,tags/tag/tag,
sess_311,user_362,2025-06-07T13:55:57,2025-06-07T13:58:26,149,desktop,tags/category/search,
sess_312,user_903,2024-03-29T05:34:27,2024-03-29T07:07:14,5567,mobile,categories,fb_ads
sess_313,user_302,2024-04-14T03:40:58,2024-04-14T05:32:47,6709,mobile,categories/categories,organic
sess_314,user_935,2025-03-15T12:28:24,2025-03-15T15:07:30,9546,mobile,tags,email
sess_315,user_814,2024-10-28T16:51:22,2024-10-28T18:54:20,7378,mobile,list/search/main,organic
sess_316,user_531,2024-07-12T18:09:55,2024-07-12T20:21:22,7887,mobile,list,fb_ads
sess_317,user_480,2024-09-12T23:42:38,2024-09-13T02:09:52,8834,mobile,explore/explore,
sess_318,user_600,2024-06-01T09:15:33,2024-06-01T10:37:20,4907,mobile,blog/list,email
sess_319,user_96,2024-02-23T16:41:04,2024-02-23T16:46:53,349,tablet,list/search/categories,email
sess_320,user_165,2024-01-31T18:10:26,2024-01-31T18:34:20,1434,mobile,category/app,organic
sess_321,user_513,2024-01-28T15:43:43,2024-01-28T16:01:14,1051,mobile,blog/tag/search,fb_ads
sess_322,user_800,2024-05-30T23:06:55,2024-05-31T02:03:59,10624,mobile,app,fb_ads
sess_323,user_13,2024-06-30T22:53:10,2024-06-30T23:11:02,1072,mobile,main,fb_ads
sess_324,user_223,2025-05-20T14:35:21,2025-05-20T15:28:36,3195,mobile,posts/main,
sess_325,user_920,2024-09-11T13:44:46,2024-09-11T14:24:02,2356,mobile,wp-content/list,email
sess_326,user_755,2025-09-08T04:57:53,2025-09-08T05:15:16,1043,mobile,explore/blog,fb_ads
sess_327,user_178,2025-06-06T10:58:59,2025-06-06T11:46:31,2852,tablet,list/categories,
sess_328,user_484,2024-10-12T14:40:26,2024-10-12T14:41:12,46,mobile,search,
sess_329,user_606,2024-03-01T21:44:24,2024-03-01T23:47:42,7398,desktop,wp-content,email
sess_330,user_549,2024-09-02T06:05:51,2024-09-02T09:04:21,10710,desktop,wp-content,
sess_331,user_701,2024-01-03T02:49:33,2024-01-03T04:54:22,7489,mobile,app/search,
sess_332,user_130,2025-04-12T04:44:51,2025-04-12T07:15:59,9068,mobile,explore/wp-content,
sess_333,user_337,2025-04-12T10:21:11,2025-04-12T12:30:13,7742,mobile,tags,google
sess_334,user_267,2024-02-15T03:49:31,2024-02-15T06:00:34,7863,tablet,wp-content/app,
sess_335,user_128,2024-01-31T13:42:04,2024-01-31T14:06:36,1472,desktop,explore/search,
sess_336,user_520,2024-12-02T21:40:06,2024-12-02T23:07:54,5268,mobile,explore/tag/explore,fb_ads
sess_337,user_20,2024-05-29T11:35:42,2024-05-29T12:46:16,4234,mobile,search/blog/list,fb_ads
sess_338,user_942,2024-07-11T14:02:06,2024-07-11T14:11:27,561,desktop,wp-content/main/posts,google
sess_339,user_886,2024-07-20T03:49:12,2024-07-20T06:29:49,9637,mobile,posts/tag/search,organic
sess_340,user_67,2024-09-02T11:32:01,2024-09-02T11:53:08,1267,tablet,explore/wp-content/blog,
sess_341,user_945,2024-08-24T21:59:22,2024-08-25T00:31:54,9152,mobile,blog,google
sess_342,user_423,2025-07-03T20:51:34,2025-07-03T21:46:39,3305,mobile,tags/main/wp-content,fb_ads
sess_343,user_561,2025-08-13T20:43:08,2025-08-13T21:56:23,4395,mobile,tag,fb_ads
sess_344,user_750,2025-04-05T01:03:10,2025-04-05T02:34:01,5451,mobile,tags/category/explore,google
sess_345,user_64,2025-08-07T12:34:24,2025-08-07T14:07:44,5600,mobile,blog/wp-content,google
sess_346,user_516,2024-01-07T18:15:52,2024-01-07T18:47:51,1919,mobile,list,google
sess_347,user_497,2024-12-08T05:30:57,2024-12-08T07:22:34,6697,mobile,wp-content,google
sess_348,user_403,2024-03-29T01:26:12,2024-03-29T04:17:29,10277,mobile,search/category,email
sess_349,user_672,2025-06-02T10:31:06,2025-06-02T12:37:27,7581,mobile,posts/explore/app,email
sess_350,user_792,2024-01-14T20:55:00,2024-01-14T23:12:36,8256,desktop,explore/tag,google
sess_351,user_501,2024-09-02T16:53:29,2024-09-02T19:46:21,10372,mobile,tags,email
sess_352,user_560,2025-02-17T19:21:29,2025-02-17T22:08:38,10029,desktop,explore,fb_ads
sess_353,user_990,2024-09-26T17:25:28,2024-09-26T19:04:16,5928,mobile,category,organic
sess_354,user_109,2025-03-09T02:06:55,2025-03-09T04:50:38,9823,mobile,blog/tag/list,fb_ads
sess_355,user_876,2024-05-13T18:06:01,2024-05-13T18:35:21,1760,mobile,tag/tags/posts,fb_ads
sess_356,user_274,2025-01-25T19:31:08,2025-01-25T19:34:26,198,mobile,blog,google
sess_357,user_38,2025-04-03T08:00:40,2025-04-03T10:24:48,8648,mobile,wp-content,email
sess_358,user_329,2024-10-09T08:54:15,2024-10-09T11:02:24,7689,desktop,main/app,fb_ads
sess_359,user_367,2025-04-14T02:17:43,2025-04-14T04:27:23,7780,mobile,posts,fb_ads
sess_360,user_674,2025-06-28T19:38:58,2025-06-28T20:27:14,2896,tablet,explore,email
sess_361,user_580,2024-06-12T08:32:32,2024-06-12T09:45:56,4404,mobile,tags/category,organic
sess_362,user_194,2024-11-12T12:20:53,2024-11-12T15:11:07,10214,mobile,tags/list/app,fb_ads
sess_363,user_72,2024-09-09T09:29:32,2024-09-09T10:52:43,4991,mobile,list/categories/list,email
sess_364,user_792,2025-08-22T11:44:52,2025-08-22T14:06:20,8488,mobile,main/blog/explore,
sess_365,user_426,2024-01-05T08:04:28,2024-01-05T08:32:04,1656,mobile,wp-content/tags/posts,fb_ads
sess_366,user_529,2025-07-11T20:16:50,2025-07-11T20:44:58,1688,mobile,categories/main,google
sess_367,user_650,2025-03-23T23:56:30,2025-03-24T01:59:02,7352,mobile,category/search,email
sess_368,user_985,2025-07-03T11:08:33,2025-07-03T13:37:57,8964,mobile,categories,fb_ads
sess_369,user_666,2024-03-30T08:08:35,2024-03-30T10:15:52,7637,desktop,posts/main/explore,organic
sess_370,user_83,2025-03-25T14:04:52,2025-03-25T15:36:40,5508,mobile,tag/posts,organic
sess_371,user_875,2025-06-29T22:31:32,2025-06-29T23:13:22,2510,mobile,categories,organic
sess_372,user_634,2024-03-05T21:36:29,2024-03-05T23:14:10,5861,desktop,posts/wp-content/tag,
sess_373,user_897,2024-03-09T23:29:29,2024-03-10T02:23:18,10429,mobile,main/tags/main,email
sess_374,user_60,2024-01-23T12:26:29,2024-01-23T14:59:23,9174,mobile,tags/blog/categories,
sess_375,user_900,2024-09-16T02:48:02,2024-09-16T03:33:08,2706,mobile,search/tags,organic
sess_376,user_554,2024-01-19T13:43:05,2024-01-19T15:35:11,6726,mobile,category,email
sess_377,user_114,2024-06-16T04:01:42,2024-06-16T06:39:40,9478,mobile,main/list,organic
sess_378,user_18,2024-02-04T11:32:17,2024-02-04T14:00:12,8875,mobile,list/category/posts,
sess_379,user_640,2025-04-02T17:09:45,2025-04-02T19:52:50,9785,mobile,category/posts/category,fb_ads
sess_380,user_913,2024-02-04T03:19:28,2024-02-04T04:53:59,5671,mobile,category/category,google
sess_381,user_307,2024-02-25T19:26:02,2024-02-25T21:18:45,6763,desktop,wp-content,email
sess_382,user_262,2024-05-14T07:08:16,2024-05-14T07:57:36,2960,mobile,main/list,google
sess_383,user_258,2024-02-19T10:26:48,2024-02-19T10:42:26,938,mobile,explore,email
sess_384,user_901,2025-02-06T21:14:17,2025-02-06T22:17:08,3771,desktop,search/main/posts,organic
sess_385,user_537,2025-03-16T10:44:26,2025-03-16T13:17:38,9192,mobile,categories,email
sess_386,user_871,2025-07-30T20:50:25,2025-07-30T23:20:38,9013,mobile,search/blog/blog,organic
sess_387,user_737,2024-01-07T10:01:48,2024-01-07T12:35:50,9242,mobile,tag,
sess_388,user_877,2024-11-17T23:16:07,2024-11-17T23:39:50,1423,mobile,main/blog,
sess_389,user_66,2024-03-11T08:05:53,2024-03-11T10:01:26,6933,mobile,explore/wp-content/explore,google
sess_390,user_520,2025-06-02T23:32:03,2025-06-03T01:24:56,6773,mobile,categories,
sess_391,user_223,2024-06-13T15:56:00,2024-06-13T18:23:30,8850,desktop,search,google
sess_392,user_28,2024-11-04T05:45:01,2024-11-04T06:01:14,973,mobile,search/list,
sess_393,user_907,2025-09-08T14:08:02,2025-09-08T14:57:17,2955,mobile,explore,organic
sess_394,user_764,2024-04-27T20:52:52,2024-04-27T22:10:36,4664,desktop,posts/tags,
sess_395,user_923,2025-07-26T20:11:13,2025-07-26T22:18:44,7651,mobile,explore/blog/explore,email
sess_396,user_381,2024-12-13T23:28:39,2024-12-14T01:33:19,7480,desktop,list,organic
sess_397,user_335,2024-08-09T19:57:38,2024-08-09T22:17:20,8382,desktop,explore,fb_ads
sess_398,user_521,2024-01-26T15:48:06,2024-01-26T17:29:12,6066,mobile,categories/list,email
sess_399,user_160,2025-03-24T15:43:59,2025-03-24T16:10:16,1577,mobile,categories/tag/tag,google
sess_400,user_148,2025-01-08T07:40:49,2025-01-08T09:32:01,6672,mobile,tags,
sess_401,user_121,2025-07-07T01:09:20,2025-07-07T03:30:37,8477,desktop,posts/tags,google
sess_402,user_829,2025-03-06T01:35:09,2025-03-06T04:06:07,9058,desktop,app/explore/list,organic
sess_403,user_361,2024-05-17T09:50:54,2024-05-17T12:01:17,7823,mobile,search/app,fb_ads
sess_404,user_784,2024-01-03T20:39:03,2024-01-03T22:07:25,5302,mobile,explore/tag/main,email
sess_405,user_887,2025-01-12T16:35:04,2025-01-12T17:19:40,2676,mobile,category,fb_ads
sess_406,user_584,2024-12-05T21:12:38,2024-12-05T21:15:31,173,mobile,categories,email
sess_407,user_1000,2024-10-30T01:46:49,2024-10-30T03:48:44,7315,mobile,posts,
sess_408,user_485,2024-11-14T10:00:22,2024-11-14T12:24:21,8639,mobile,tag,fb_ads
sess_409,user_648,2025-04-19T07:41:50,2025-04-19T08:46:51,3901,mobile,main/search/categories,email
sess_410,user_490,2024-06-29T08:32:23,2024-06-29T10:47:46,8123,mobile,tags/search/blog,organic
sess_411,user_47,2025-05-01T19:08:03,2025-05-01T20:44:41,5798,mobile,wp-content/app,google
sess_412,user_346,2024-07-24T11:15:20,2024-07-24T12:23:15,4075,mobile,tag/search,google
sess_413,user_793,2024-09-01T00:05:12,2024-09-01T02:31:02,8750,mobile,posts/wp-content,
sess_414,user_742,2024-11-28T04:26:36,2024-11-28T06:07:05,6029,mobile,wp-content/blog/list,email
sess_415,user_205,2025-06-16T19:06:33,2025-06-16T19:16:19,586,desktop,posts,fb_ads
sess_416,user_268,2024-07-05T12:31:05,2024-07-05T14:45:31,8066,mobile,tags/posts/posts,google
sess_417,user_392,2024-06-02T22:26:39,2024-06-02T23:25:12,3513,mobile,blog/blog,organic
sess_418,user_824,2025-08-13T09:53:57,2025-08-13T11:08:38,4481,mobile,wp-content,organic
sess_419,user_318,2025-09-28T06:11:02,2025-09-28T06:57:38,2796,mobile,list,fb_ads
sess_420,user_754,2025-08-03T02:15:42,2025-08-03T03:33:16,4654,mobile,blog/explore,organic
sess_421,user_535,2024-06-18T10:40:58,2024-06-18T11:33:02,3124,mobile,app,google
sess_422,user_524,2025-03-13T14:26:19,2025-03-13T16:39:52,8013,mobile,search,google
sess_423,user_389,2025-05-10T09:21:51,2025-05-10T11:42:14,8423,mobile,category/category/app,email
sess_424,user_630,2025-02-08T02:14:28,2025-02-08T04:14:18,7190,mobile,tags/explore/posts,google
sess_425,user_430,2024-04-25T07:56:22,2024-04-25T08:16:19,1197,mobile,categories/tag,email
sess_426,user_734,2024-11-05T05:50:41,2024-11-05T07:27:01,5780,desktop,category,google
sess_427,user_653,2024-11-26T00:45:15,2024-11-26T01:07:04,1309,mobile,posts/tag,email
sess_428,user_872,2025-05-05T15:25:05,2025-05-05T17:25:27,7222,desktop,explore/tags,fb_ads
sess_429,user_415,2024-10-01T10:41:44,2024-10-01T12:55:12,8008,mobile,list/tags/wp-content,fb_ads
sess_430,user_76,2024-04-14T22:32:48,2024-04-15T01:22:44,10196,mobile,tag/list/posts,organic
sess_431,user_9,2024-08-19T16:05:11,2024-08-19T18:26:59,8508,mobile,search/tags/wp-content,google
sess_432,user_728,2024-04-18T23:55:37,2024-04-19T01:37:41,6124,mobile,app,google
sess_433,user_482,2024-08-05T12:12:59,2024-08-05T13:57:22,6263,mobile,tags,
sess_434,user_346,2024-08-29T08:01:26,2024-08-29T10:01:15,7189,desktop,app/main,
sess_435,user_434,2025-01-23T19:44:32,2025-01-23T22:11:43,8831,desktop,tag/tags/search,fb_ads
sess_436,user_635,2024-08-13T07:53:53,2024-08-13T10:50:54,10621,mobile,list/main,email
sess_437,user_230,2024-06-13T03:07:57,2024-06-13T05:59:39,10302,mobile,tag/category/posts,
sess_438,user_333,2024-08-26T20:30:34,2024-08-26T21:20:37,3003,mobile,explore/list/list,organic
sess_439,user_764,2024-11-20T07:59:30,2024-11-20T09:11:35,4325,mobile,categories,google
sess_440,user_136,2025-01-03T11:32:56,2025-01-03T13:45:26,7950,desktop,main,
sess_441,user_725,2025-08-15T01:05:03,2025-08-15T03:30:16,8713,mobile,categories/main,
sess_442,user_401,2025-01-12T18:45:01,2025-01-12T20:35:08,6607,mobile,tags,fb_ads
sess_443,user_833,2024-04-25T13:34:27,2024-04-25T14:45:41,4274,tablet,list/tags,google
sess_444,user_807,2025-06-23T06:51:57,2025-06-23T08:52:55,7258,desktop,wp-content/category,google
sess_445,user_69,2024-09-10T23:51:32,2024-09-11T02:05:51,8059,mobile,posts,organic
sess_446,user_875,2024-02-15T20:12:41,2024-02-15T20:21:39,538,mobile,main,
sess_447,user_170,2024-02-12T18:49:52,2024-02-12T21:48:32,10720,mobile,tags/search,google
sess_448,user_1,2025-06-09T04:38:03,2025-06-09T06:11:31,5608,mobile,main/list/search,email
sess_449,user_646,2025-08-09T21:25:13,2025-08-09T22:47:14,4921,mobile,wp-content/categories/tags,
sess_450,user_383,2024-01-28T04:28:54,2024-01-28T05:25:19,3385,mobile,category/list/list,email
sess_451,user_126,2024-09-10T00:38:21,2024-09-10T01:17:44,2363,mobile,explore,email
sess_452,user_239,2024-05-03T06:33:54,2024-05-03T08:57:54,8640,mobile,blog/posts/category,organic
sess_453,user_88,2025-07-29T15:52:06,2025-07-29T17:26:22,5656,desktop,categories/list/posts,
sess_454,user_357,2024-08-30T01:05:17,2024-08-30T01:08:31,194,mobile,app,organic
sess_455,user_336,2024-07-16T06:01:22,2024-07-16T08:10:09,7727,mobile,list/posts,organic
sess_456,user_271,2025-03-16T03:41:13,2025-03-16T06:36:50,10537,mobile,list/tags,email
sess_457,user_927,2025-01-22T21:43:38,2025-01-22T22:35:38,3120,desktop,tags/tag,
sess_458,user_871,2025-01-01T20:38:35,2025-01-01T20:52:39,844,desktop,posts/search/blog,
sess_459,user_656,2024-03-05T17:58:18,2024-03-05T20:23:39,8721,desktop,category/posts,fb_ads
sess_460,user_301,2025-04-21T05:31:33,2025-04-21T08:24:46,10393,desktop,app/app/tag,organic
sess_461,user_535,2024-08-15T17:02:37,2024-08-15T20:00:32,10675,mobile,app/blog,
sess_462,user_877,2025-03-28T09:05:03,2025-03-28T11:05:06,7203,mobile,explore,email
sess_463,user_728,2024-10-22T09:00:33,2024-10-22T10:44:57,6264,mobile,main/explore,email
sess_464,user_692,2025-04-07T16:09:12,2025-04-07T16:10:21,69,mobile,category,
sess_465,user_672,2025-03-13T20:01:06,2025-03-13T21:13:48,4362,mobile,list/app,
sess_466,user_410,2024-08-21T16:40:59,2024-08-21T18:12:57,5518,mobile,posts,email
sess_467,user_928,2024-05-04T06:23:29,2024-05-04T06:34:42,673,mobile,blog/app,fb_ads
sess_468,user_503,2025-09-28T02:19:40,2025-09-28T03:10:01,3021,mobile,tag/wp-content/main,
sess_469,user_638,2024-10-01T01:25:06,2024-10-01T02:29:34,3868,mobile,explore,google
sess_470,user_8,2025-06-10T19:01:56,2025-06-10T20:43:42,6106,desktop,tags/tag/category,email
sess_471,user_577,2025-06-24T16:50:57,2025-06-24T17:32:33,2496,desktop,search/search/tag,google
sess_472,user_58,2025-06-21T11:01:13,2025-06-21T12:25:24,5051,mobile,categories/list/blog,email
sess_473,user_513,2025-08-15T19:54:52,2025-08-15T22:10:03,8111,mobile,search,organic
sess_474,user_746,2024-09-05T09:20:53,2024-09-05T09:39:49,1136,mobile,search,organic
sess_475,user_840,2024-06-15T15:06:23,2024-06-15T17:49:18,9775,mobile,blog/blog/app,google
sess_476,user_705,2025-09-09T08:32:24,2025-09-09T08:39:42,438,desktop,search/blog,google
sess_477,user_516,2024-01-01T20:17:59,2024-01-01T21:15:05,3426,mobile,explore,organic
sess_478,user_244,2024-01-06T04:45:38,2024-01-06T05:14:45,1747,mobile,posts/tags/category,google
sess_479,user_406,2024-08-17T16:07:52,2024-08-17T18:50:48,9776,mobile,category/category,
sess_480,user_176,2025-09-17T10:58:17,2025-09-17T13:55:16,10619,mobile,wp-content,organic
sess_481,user_591,2024-09-20T08:59:44,2024-09-20T09:10:18,634,mobile,categories,email
sess_482,user_133,2024-04-02T12:44:09,2024-04-02T14:55:17,7868,mobile,categories,fb_ads
sess_483,user_314,2025-04-26T09:51:37,2025-04-26T11:57:22,7545,mobile,list/categories/tag,email
sess_484,user_623,2024-06-27T18:03:37,2024-06-27T20:04:44,7267,mobile,categories,
sess_485,user_17,2024-12-11T00:06:59,2024-12-11T02:31:35,8676,desktop,search/tags/category,
sess_486,user_587,2025-02-12T05:35:40,2025-02-12T06:47:47,4327,mobile,list,organic
sess_487,user_366,2024-02-02T17:28:12,2024-02-02T19:13:57,6345,mobile,wp-content/main,email
sess_488,user_371,2025-04-03T09:41:47,2025-04-03T10:13:38,1911,mobile,list/main/app,organic
sess_489,user_608,2024-04-29T13:48:27,2024-04-29T15:22:58,5671,mobile,blog/explore,email
sess_490,user_55,2024-11-10T05:52:35,2024-11-10T06:19:51,1636,mobile,category,email
sess_491,user_256,2024-06-16T13:04:13,2024-06-16T14:50:22,6369,mobile,wp-content,fb_ads
sess_492,user_167,2025-01-09T17:08:33,2025-01-09T18:25:42,4629,mobile,blog/explore,fb_ads
sess_493,user_633,2024-04-05T06:51:08,2024-04-05T08:09:53,4725,mobile,app,organic
sess_494,user_251,2025-05-15T00:15:33,2025-05-15T01:10:06,3273,mobile,blog/tag,
sess_495,user_283,2024-05-29T02:35:31,2024-05-29T02:39:11,220,mobile,blog,email
sess_496,user_489,2025-03-08T10:37:52,2025-03-08T11:23:22,2730,mobile,explore/search,organic
sess_497,user_792,2025-02-09T22:13:01,2025-02-09T22:41:37,1716,mobile,tag,organic
sess_498,user_600,2024-05-26T23:49:51,2024-05-27T00:51:54,3723,mobile,tags,email
sess_499,user_17,2025-02-21T08:40:57,2025-02-21T09:06:30,1533,mobile,tags/posts/blog,
sess_500,user_790,2024-01-07T10:29:00,2024-01-07T11:33:28,3868,mobile,search,organic
sess_501,user_573,2024-08-16T15:46:11,2024-08-16T16:34:34,2903,mobile,main,fb_ads
sess_502,user_11,2025-04-25T09:13:54,2025-04-25T09:56:34,2560,desktop,blog,
sess_503,user_513,2024-08-13T13:17:40,2024-08-13T16:10:23,10363,mobile,categories/category/tag,organic
sess_504,user_281,2025-06-18T21:27:08,2025-06-18T22:02:53,2145,mobile,list,email
sess_505,user_795,2024-07-26T09:40:18,2024-07-26T11:43:40,7402,mobile,categories,organic
sess_506,user_771,2025-06-10T05:29:00,2025-06-10T07:27:22,7102,desktop,main/tags,email
sess_507,user_91,2025-04-04T00:21:43,2025-04-04T03:10:45,10142,mobile,blog/main,email
